id,Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,Attr18,Attr19,Attr20,Attr21,Attr22,Attr23,Attr24,Attr25,Attr26,Attr27,Attr28,Attr29,Attr30,Attr31,Attr32,Attr33,Attr34,Attr35,Attr36,Attr37,Attr38,Attr39,Attr40,Attr41,Attr42,Attr43,Attr44,Attr45,Attr46,Attr47,Attr48,Attr49,Attr50,Attr51,Attr52,Attr53,Attr54,Attr55,Attr56,Attr57,Attr58,Attr59,Attr60,Attr61,Attr62,Attr63,Attr64,class
160,0.10292,0.29689,0.52111,2.7552,104.83,0.10292,0.14404,2.3006,1.1245,0.68303,0.14404,0.48516,0.13043,0.14404,623.62,0.58529,3.3682,0.14404,0.10812,50.392,NAN,0.14481,0.077255,0.14404,0.68303,0.4468,1.2223,2.8632,4.0573,-0.075298,0.10812,91.471,3.9903,0.48775,0.14481,1.3624,NAN,0.68303,0.1087,1.3408,0.055924,0.1087,115.05,64.659,0.55957,2.1357,56.668,0.11508,0.086382,2.7552,0.29689,0.25061,3.7529,3.7529,5946.5,0.11075,0.15069,0.88925,0,7.2432,5.645,81.341,4.4873,7.32,0
161,0.015386,0.30697,0.18258,1.7944,2.5576,-0.001159,0.024034,2.2577,0.66448,0.69303,0.0394,0.10457,0.057917,0.024034,2911.4,0.12537,3.2577,0.024034,0.03617,95.793,NAN,0.037218,0.023154,NAN,0.085915,0.097198,2.4221,0.31073,5.0918,0.38289,0.045553,137.03,2.6636,1.9944,0.052272,0.66448,7.291,0.72568,0.078667,0.24578,0.19804,0.05601,195.51,99.72,0.088225,1.0356,103.97,0.022767,0.034263,1.3435,0.22984,0.37543,1.1795,1.235,22555,0.078667,0.0222,0.96472,0.047107,3.8103,3.6603,126.25,2.8911,1.1309,0
162,0.18354,0.1466,0.81147,6.7391,275.43,0,0.2277,5.8215,1.0432,0.8534,0.23245,1.6104,0.22277,0.2277,230.24,1.5853,6.8215,0.2277,0.21827,62.546,NAN,0.21517,0.17594,NAN,0.81875,1.284,45.306,17.214,4.1592,-0.27396,0.21827,62.325,5.8564,5.6485,0.21517,1.0432,NAN,0.8534,0.20625,3.0777,0.022225,0.20625,181.13,118.59,1.0267,5.4748,78.798,0.21047,0.20175,6.4999,0.14139,0.17075,18.103,18.103,11709,0.20625,0.21507,0.78529,0,5.8357,3.0779,49.47,7.3781,22.13,0
163,0.27486,0.66951,-0.072359,0.89192,-56.283,0.27486,0.27486,0.49362,1.2378,0.33049,0.27486,0.41054,0.21343,0.27486,804.49,0.4537,1.4936,0.27486,0.19313,24.915,NAN,0.27922,0.19313,0.27486,0.33049,0.4537,2.4284,-0.17962,4.1636,0.46009,0.19313,212.53,1.7174,0.41705,0.27922,1.4386,NAN,0.33049,0.19619,0.030537,0.071437,0.19619,147.91,122.99,2.8292,0.74682,30.839,0.25032,0.17589,0.89192,0.66951,0.58228,0.82038,0.82038,-1054.6,0.19209,0.83168,0.80791,0,14.65,2.9677,171.71,2.1257,3.5329,0
164,-0.14535,0.97477,-0.065517,0.93279,-84.623,-0.39585,-0.14535,0.012788,0.95041,0.012465,-0.14535,-0.14911,-0.038991,-0.14535,-2955.9,-0.12348,1.0259,-0.14535,-0.047084,78.238,0.8456,-0.16769,-0.047084,-0.39585,0.012465,-0.12348,-0.51628,-0.72199,3.9939,0.30222,-0.047084,109.54,3.3322,-0.17203,-0.16769,3.1185,NAN,0.012465,-0.054322,0.074086,-0.22456,-0.054322,98.969,20.731,-0.21966,0.25396,74.358,-0.19268,-0.062415,0.93279,0.97477,0.30011,0.13737,0.13737,-645.96,-0.052181,-11.66,1.0522,0,4.6652,17.607,115.25,3.1669,34.019,0
165,-0.071948,0.86009,-0.070907,0.91756,-155.31,-0.23357,-0.071948,0.13615,0.97357,0.1171,-0.071948,-0.083651,-0.010682,-0.071948,-20303,-0.017978,1.1627,-0.071948,-0.049705,135.38,1.0742,-0.0548,-0.049705,-0.2281,0.1171,-0.017978,-0.36858,-0.33635,3.8563,0.58183,-0.049705,211.15,1.7286,-0.063714,-0.0548,1.47,NAN,0.1171,-0.037858,0.031562,16.773,-0.037858,192.16,56.772,-0.13401,0.29333,131.81,-0.11129,-0.076881,0.91756,0.86009,0.57849,0.55548,0.55548,-509.34,-0.027143,-0.61441,1.0271,0,2.696,6.4292,216.88,1.6829,6.8663,0
166,0.45732,0.35397,0.28859,1.8586,52.396,0,0.57915,1.8251,2.5404,0.64603,0.58058,1.7231,0.22797,0.57915,223.09,1.6361,2.8251,0.57915,0.22797,0,NAN,0.57449,0.18002,NAN,0.621,1.292,403.54,0.76897,3.3005,0.062129,0.22797,62.27,5.8616,5.5657,0.57032,2.5404,NAN,0.64603,0.2245,0.58907,0.020539,0.22614,61.308,61.308,NAN,1.8586,0,0.57449,0.22614,1.7648,0.33611,0.1706,1.7214,1.7214,576.53,0.2245,0.7079,0.77307,0,NAN,5.9536,48.291,7.5584,6.7691,0
167,0.20132,0.35888,0.40714,2.1345,87.51,0,0.30711,1.7865,2.1219,0.64112,0.31201,0.85576,0.15796,0.30711,390.8,0.93398,2.7865,0.30711,0.14473,5.2028,1.7487,0.30453,0.094878,NAN,0.61633,0.6392,62.145,1.74,3.6056,0.015684,0.14519,83.234,4.3852,4.3852,0.54816,2.1219,NAN,0.64112,0.25833,0.91052,0.035966,0.14352,75.558,70.355,6.6561,2.0502,7.015,0.27646,0.13029,2.1345,0.35888,0.22804,2.74,2.74,1642,0.25833,0.31402,0.85579,0,70.154,5.1879,61.732,5.9127,9.0687,0
168,0.076195,0.54584,0.11546,1.2593,-68.523,0.10633,0.068992,0.83204,1.016,0.45416,0.068992,0.15493,0.091053,0.068992,2588.3,0.14102,1.832,0.068992,0.081611,41.151,0.75851,0.028537,0.090132,0.10012,0.45416,0.15422,0.34296,0.26288,5.1839,0.54105,0.081611,195.34,1.8686,0.052281,0.028537,0.93289,4.6298,0.55469,0.033757,0.59616,0.49139,0.033757,127.5,86.348,0.79945,1.0453,41.808,0.020555,0.024314,1.0274,0.44531,0.53517,1.034,1.2629,17633,0.015716,0.16777,0.98428,0.22137,8.8698,4.2271,192.27,1.8984,1.9247,0
169,0.078471,0.84636,0.23804,1.6272,26.155,0.13627,0.056519,0.18153,1.0616,0.15364,0.056519,0.14892,0.04762,0.056519,3929.5,0.092887,1.1815,0.056519,0.034236,27.986,1.1537,0.1006,0.047533,0.11928,0.15364,0.11882,0.64688,0.62243,5.395,0.47896,0.034236,89.079,4.0975,0.11886,0.1006,1.6581,1.0517,0.62048,0.060934,0.14688,0.22679,0.060934,124.21,96.229,0.61994,1.2937,29.71,0.078499,0.04755,0.72967,0.37952,0.24405,0.40174,1.6224,59111,0.058029,0.51075,0.94197,3.0386,13.042,3.793,83.909,4.3499,4.3167,0
170,0.026435,0.5767,0.31842,1.7028,-21.733,0.037409,0.036125,0.68585,1.0121,0.39553,0.036125,0.079734,0.023896,0.036125,2997.3,0.12178,1.734,0.036125,0.012292,60.698,1.2874,0.033367,0.008995,0.054345,0.39553,0.10497,0.1149,1.3935,4.3791,0.18988,0.012292,56.947,6.4095,0.057859,0.033367,2.9621,2.2871,0.51916,0.011353,0.047635,0.28101,0.011353,93.134,32.436,0.054088,0.62409,61.43,-0.000736,-0.000251,1.3378,0.45307,0.15602,1.7309,2.272,7622.6,0.011913,0.066833,0.98809,0.31256,6.0134,11.253,56.268,6.4868,12.862,0
171,0.15775,0.15845,0.44198,4.6832,76.966,0.42192,0.19528,5.2684,1.1809,0.83475,0.19528,1.6274,0.19993,0.19528,233.93,1.5603,6.3113,0.19528,0.15793,66.747,1.1298,0.20107,0.12758,0.52446,0.83475,1.3234,1.9202,1.009,4.2364,0.021571,0.15793,41.828,8.7261,1.269,0.20107,1.2647,8.7348,0.8732,0.16261,1.1239,0.020589,0.16261,126.07,59.326,0.69764,2.7988,78.822,0.14913,0.1206,3.5468,0.12,0.1146,1.9057,1.9935,7617.3,0.15319,0.18898,0.84681,0.046061,5.4684,6.1524,35.421,10.305,2.823,0
172,0.18759,0.49622,0.47051,1.9734,-29.96,0.20777,0.18759,1.0152,2.3016,0.50378,0.19524,0.38809,0.79144,0.18759,99.432,3.6709,2.0152,0.18759,0.081505,52.689,NAN,0,0.081505,NAN,0.41681,3.6709,0,10.202,3.65,0.19288,0.18346,NAN,0,0,0.005638,2.3016,NAN,0.50378,0.00245,0.11291,0.010123,0,142.62,89.93,0.56462,1.2861,NAN,-1.634,-0.70994,1.9223,0.48337,NAN,10.924,10.924,2101.9,1,0.37236,0.007596,0,6.9274,4.0587,76.656,4.7615,49.905,0
173,-0.008594,0.62404,0.20865,1.3352,9.8305,0.16638,-0.008594,0.48471,1.0526,0.30248,-0.008594,-0.013805,0.000807,-0.008594,433290,0.000842,1.6025,-0.008594,-0.013187,104.95,0.37556,0.028073,-0.013187,0.16638,0.30248,0.000842,0.45343,1.2357,4.8022,0.94823,-0.013187,366.98,0.9946,0.044986,0.028073,0.6554,415.77,0.30403,0.043077,0.017178,0.55162,0.043077,459.51,354.57,-0.045862,1.0342,110.47,0.018954,0.029084,1.3319,0.62249,1.0054,1.7914,1.8005,13233,0.049976,-0.028411,0.95002,0.005119,3.4779,1.0294,348.64,1.0469,3.8595,0
174,-0.01771,0.64132,0.10461,1.2421,-34.098,-0.094964,-0.020314,0.54698,0.99926,0.35079,-0.020314,-0.047011,0.040803,-0.020314,4410.7,0.082754,1.5593,-0.020314,-0.015618,61.26,1.3627,-0.000467,-0.013616,-0.10971,0.35079,0.086814,-0.003586,0.2258,4.7566,0.43851,-0.015618,121.17,3.0122,-0.000728,-0.000467,1.3062,1.5221,0.56,-0.000359,0.17033,0.28915,-0.000359,129.96,68.703,-0.081129,0.7369,61.215,-0.073853,-0.05678,0.83691,0.43212,0.33198,0.75721,1.2088,5972.9,-0.000742,-0.050487,1.0007,0.59637,5.9582,5.3127,121.26,3.01,2.8076,0
175,0.086845,0.5514,0.22393,1.505,8.7534,0.16838,0.13868,0.71269,1.1089,0.39298,0.13868,0.31272,0.063915,0.13868,1336.1,0.27317,1.8136,0.13868,0.058845,26.201,1.9421,0.13568,0.03685,0.24689,0.39298,0.17917,0.63845,0.67328,4.4076,0.13741,0.058845,76.165,4.7922,0.24607,0.13568,2.4114,4.6161,0.50091,0.057573,0.52078,0.12279,0.057573,67.597,41.395,0.51335,1.1235,29.056,0.12373,0.052503,1.2104,0.44346,0.20867,1.1815,1.506,5723.7,0.098239,0.22099,0.90176,0.27465,13.931,8.8174,68.683,5.3143,7.0856,0
176,0.058494,0.5468,0.4149,1.7588,22.561,0.052246,0.071235,0.8664,2.3829,0.47374,0.099565,0.13028,0.034522,0.071235,2426.1,0.15045,1.8288,0.071235,0.029894,40.828,1.0669,0.042898,0.024547,NAN,0.46347,0.12714,1.5142,10.834,3.6873,0.18967,0.029894,85.29,4.2795,4.2795,0.042883,2.3829,NAN,0.47374,0.017996,0.1778,0.33799,0.018002,132.42,91.587,0.21945,1.2713,41.577,0.03187,0.013374,1.7588,0.5468,0.23367,12.37,12.37,2019.5,0.017996,0.12347,0.9708,0,8.9398,3.9853,83.755,4.3579,62.221,0
177,0.15732,0.31131,0.45643,2.6054,63.108,0.38634,0.19777,2.128,1.2034,0.66248,0.19777,0.69562,0.20074,0.19777,454.96,0.80226,3.2123,0.19777,0.15896,82.342,1.1971,0.20945,0.12644,0.4885,0.66248,0.6723,2.0259,1.7605,4.759,0.24485,0.15896,100.37,3.6364,0.6728,0.20945,1.2493,17.042,0.68947,0.16835,0.03624,0.03915,0.16835,214.29,131.95,0.56049,1.6182,99.09,0.15747,0.12657,2.3795,0.28431,0.275,2.5553,2.6594,26202,0.16902,0.23747,0.12657,0.04075,4.4327,2.7662,83.409,4.376,4.7989,0
178,-0.004889,0.79871,0.94984,NAN,114.56,-0.025845,0.010138,0.10222,1.0136,0.08164,0.010138,NAN,0.004764,0.010138,20200,0.018069,1.252,0.010138,0.003346,0,1.0468,0.045401,-0.001614,0.003398,0.08164,-0.000744,0.15189,18.937,4.6413,0.26292,0.003346,0,NAN,0.056843,0.045401,3.0376,1.1892,0.88035,0.014986,NAN,0.5284,0.014986,114.17,114.17,NAN,NAN,0,0.041107,0.013568,1.1892,0,0,1.6276,17.551,41586,0.013388,-0.059879,0.98661,9.7833,NAN,3.1969,0,NAN,60.401,0
179,0.021612,0.27966,0.17891,1.6425,5.2696,0.095306,0.020695,2.4666,1.0239,0.68981,0.020695,0.074317,0.068217,0.020695,1034.8,0.35274,3.5758,0.020695,0.014311,39.807,0.96725,0.03669,0.014945,0.074436,0.68981,0.35602,0.25979,0.32972,5.0555,0.14506,0.014311,71.969,5.0716,0.13119,0.03669,1.4739,250.75,0.69101,0.025372,0.25701,0.0802,0.025372,97.381,57.575,0.13704,1.0762,40.76,-0.041262,-0.028534,1.6355,0.27846,0.19718,1.2713,1.2735,20330,0.023384,0.03133,0.97662,0.001733,9.1694,6.3396,70.287,5.193,2.665,0
180,0.028803,0.84343,0.054742,1.1139,-34.233,-0.24615,0.028803,0.14406,0.8994,0.1215,0.028803,0.059938,0.045421,0.028803,3590.1,0.10167,1.1856,0.028803,0.015257,47.766,0.45142,0.009686,0.015257,-0.24615,0.1215,0.10167,0.046143,0.1178,4.762,0.39984,0.015257,83.56,4.3681,0.011484,0.009686,2.2208,0.79426,0.48438,0.00513,0.1882,0.41615,0.00513,86.006,38.24,0.11658,0.59979,42.961,-0.047262,-0.025034,0.63466,0.48054,0.22893,0.26145,1.0423,3164.4,-0.11186,0.23706,1.1119,2.9867,7.6414,9.545,92.907,3.9287,4.0625,0
181,0.039398,0.37202,0.080629,1.2733,-11.202,0.039398,0.049467,1.6588,1.0507,0.61709,0.049467,0.16769,0.1619,0.049467,663.64,0.55,2.688,0.049467,0.039141,29.428,NAN,0.065274,0.031174,0.049467,0.61709,0.52294,0.54268,0.12913,4.1729,0.26085,0.039141,89.514,4.0776,0.17546,0.065274,1.2813,3.5532,0.69412,0.051649,0.18203,0.055489,0.051649,92.973,63.545,0.38666,0.92791,30.92,-0.08987,-0.071111,1.0097,0.29498,0.24524,0.98831,1.1117,1200.7,0.048256,0.063845,0.95174,0.12484,12.403,5.7439,85.195,4.2843,2.0241,0
182,0.65635,0.077384,0.73421,12.113,169.56,0.61256,0.65635,11.923,1.7131,0.92262,0.85045,9.9344,0.41295,0.65635,39.927,9.1416,12.923,0.65635,0.38315,12.092,1.2008,0.64224,0.38315,NAN,0.91996,9.1416,3.3088,3.6763,3.7172,-0.1465,0.38315,22.431,16.272,13.893,0.63797,1.7131,NAN,0.92262,0.37242,7.9234,0.003721,0.37491,58.977,46.885,11.565,11.254,19.268,0.59118,0.3451,10.342,0.066069,0.061454,4.6196,4.6196,3828.8,0.37242,0.7114,0.65919,0,30.185,7.785,14.077,25.928,8.5775,0
183,0.14273,0.37092,0.16086,1.4365,-21.203,0.37531,0.17993,1.6285,1.111,0.60407,0.17993,0.48823,0.13564,0.17993,542.26,0.67311,2.696,0.17993,0.097753,48.047,1.1805,0.17753,0.077543,0.47608,0.60407,0.57282,1.0716,0.34183,6.307,0.19701,0.097753,81.194,4.4954,0.47862,0.17753,1.8583,120.6,0.60645,0.096449,0.055125,0.049317,0.096449,100.95,52.904,0.58908,0.77904,53.381,0.10779,0.058562,1.4273,0.36854,0.22245,1.2836,1.2887,326160,0.099931,0.23629,0.90007,0.003941,7.5968,6.8993,73.08,4.9945,3.9114,0
184,0.096151,0.11415,0.22231,2.9475,6.7432,0.34612,0.11563,7.654,1.0792,0.87372,0.11563,1.0129,0.14385,0.11563,189.83,1.9227,8.7603,0.11563,0.075782,46.066,1.1739,0.10738,0.063018,0.42175,0.87372,1.7521,0.75956,0.33504,5.0506,0.038605,0.075782,29.471,12.385,0.94072,0.10738,1.5503,NAN,0.87372,0.070381,0.52964,0.017766,0.070381,66.026,19.961,0.49932,1.2606,49.715,0.003528,0.002312,2.9475,0.11415,0.080743,1.3167,1.3167,24979,0.073408,0.11005,0.92659,0,7.9235,18.286,27.308,13.366,2.2994,0
185,0.26616,0.13089,0.70977,6.4225,110.86,0.74274,0.33084,5.5095,1.1911,0.72116,0.33084,2.5276,0.1773,0.33084,133.59,2.7322,7.6399,0.33084,0.16403,28.784,0.9029,0.31692,0.13196,0.91608,0.72116,2.238,1.8716,4.4545,3.9895,-0.11806,0.16403,28.214,12.937,2.4212,0.31692,2.0333,NAN,0.72116,0.15712,3.1058,0.012521,0.15712,78.562,49.778,1.6733,5.2073,34.286,0.29014,0.14385,6.4225,0.13089,0.077299,4.526,4.526,6927.5,0.16047,0.36907,0.83953,0,12.681,7.3325,23.686,15.41,12.659,0
186,0.023729,0.38453,0.36189,2.174,61.274,0.17643,0.029995,1.5645,1.0275,0.6016,0.029995,0.09731,0.040052,0.029995,2126.7,0.17163,2.6006,0.029995,0.018203,20.856,1.0884,0.030925,0.014401,0.22993,0.6016,0.15533,0.19285,1.097,4.6716,0.2088,0.018203,70.159,5.2025,0.080423,0.030925,1.6772,7.5495,0.67789,0.018768,0.13431,0.1889,0.018768,139.27,118.41,0.25203,1.8686,21.43,-0.005076,-0.003081,1.7427,0.30824,0.19222,1.8237,2.055,16991,0.026795,0.039443,0.9732,0.12682,17.501,3.0824,68.279,5.3457,4.9952,0
187,0.28155,0.37752,0.37625,3.2491,62.421,0.18605,0.28155,1.6489,2.2419,0.62248,0.30159,1.683,0.14875,0.28155,413.2,0.88335,2.6489,0.28155,0.12558,6.4162,NAN,0.29954,0.12558,NAN,0.4676,0.88335,14.948,0.82429,3.4138,0.10991,0.13382,31.565,11.563,5.1241,0.30748,2.2419,2.4161,0.83113,0.13715,0.84615,0.035804,0.13361,65.447,59.031,7.1441,3.0135,7.4361,0.2476,0.11044,1.4398,0.16729,0.086479,1.3637,1.8208,975.65,0.13715,0.4523,0.87492,0.33519,56.887,6.1832,27.236,13.401,4.9115,0
188,0.33135,0.299,0.55876,2.8796,70.721,0,0.41042,2.3445,1.8052,0.701,0.41255,1.3806,0.23721,0.41042,254.86,1.4321,3.3445,0.41042,0.22735,58.116,1.1118,0.39674,0.18355,NAN,0.69802,1.1677,185.93,3.881,4.224,0.04093,0.22819,78.251,4.6645,4.6376,0.41858,1.8052,NAN,0.701,0.23187,0.76542,0.024043,0.21978,127.08,68.961,1.1528,1.9127,75.66,0.37895,0.20992,2.863,0.29727,0.21439,4.869,4.869,9359.5,0.23187,0.47268,0.77524,0,6.2805,5.2928,60.106,6.0726,12.539,0
189,0.1733,0.55635,0.30858,1.5698,-6.3883,0.45359,0.1733,0.76191,1.0772,0.42389,0.1733,0.32001,0.072527,0.1733,1098.1,0.33238,1.7974,0.1733,0.067971,48.993,1.2088,0.18511,0.067971,0.45359,0.42389,0.33238,0.78209,2.059,4.075,0.21293,0.067971,83.514,4.3705,0.33273,0.18511,2.5521,34.339,0.43868,0.072602,0.039845,0.092975,0.072602,118.61,69.619,0.50638,0.93784,52.777,0.17349,0.068046,1.5281,0.54156,0.22881,2.8284,2.9271,3667.8,0.071695,0.40884,0.92831,0.034892,7.45,5.2428,77.527,4.7081,17.013,0
190,0.068121,0.32842,0.41143,2.2527,43.355,0.18691,0.073112,1.8685,1.033,0.61366,0.073112,0.22262,0.060633,0.073112,1010.2,0.36133,3.0449,0.073112,0.037356,34.957,0.76402,0.073859,0.034806,0.19891,0.61366,0.34613,0.38983,1.5815,4.1838,0.1212,0.037356,63.27,5.769,0.22489,0.073859,1.9758,NAN,0.61366,0.037738,0.28167,0.090419,0.037738,120.73,85.769,0.36343,1.682,36.11,0.028302,0.014461,2.2527,0.32842,0.17334,2.3589,2.3589,6282.4,0.03194,0.11101,0.96806,0,10.442,4.2556,61.249,5.9593,7.5232,0
191,0.1815,0.19478,0.57198,4.5969,97.359,0.1815,0.1815,3.8856,1.1664,0.75683,0.1815,1.1413,0.1389,0.1815,314.65,1.16,5.134,0.1815,0.11157,45.794,NAN,0.20942,0.11157,0.1815,0.75683,1.16,1.5015,2.1264,4.0486,-0.025563,0.11157,41.615,8.7708,1.0752,0.20942,1.6335,14.734,0.79259,0.12874,1.5034,0.025224,0.12874,110.37,64.581,0.88926,3.3134,53.412,0.16497,0.10141,3.753,0.15902,0.11401,2.8135,2.9465,6397.6,0.14263,0.23981,0.85737,0.04725,7.9704,5.6518,35.68,10.23,6.0475,0
192,0.39241,0.11157,0.57939,6.193,109.02,0,0.39241,7.9628,1.7969,0.88843,0.42416,3.5171,0.23921,0.39241,94.74,3.8526,8.9628,0.39241,0.21838,54.828,1.3216,0,0.21838,NAN,0.39504,3.8526,0,1.8748,4.4027,0.012885,0.49838,39.255,9.2982,9.2982,0.089393,1.7969,NAN,0.88843,0.049748,0.85196,0.099338,0,121.04,66.215,1.4538,3.7737,94.969,-0.037438,-0.020835,6.193,0.11157,0.10755,2.8748,2.8748,14645,0.42267,0.44169,0.59995,0,6.6571,5.5124,22.663,16.106,5.8146,0
193,0.010412,0.68844,0.17187,1.3042,-57.94,0.003356,0.012624,0.45255,1.8747,0.31156,0.057914,0.022344,0.006734,0.012624,19906,0.018336,1.4526,0.012624,0.006734,88.296,2.7173,0.056377,0.005554,NAN,0.014234,0.015123,1.2448,0.65311,4.3049,0.36279,0.030893,111.84,3.2635,2.6782,0.030877,1.8747,2.3597,0.43163,0.016471,0.041507,0.40705,0.030073,138.9,50.601,0.022958,0.50152,89.775,0.056377,0.030073,1.0703,0.56497,0.30642,1.1839,1.6402,3468.4,0.016471,0.033418,0.99365,0.38541,4.1338,7.2133,110,3.3182,7.1238,0
194,0.00431,0.051006,0.25272,5.9547,172.84,0.016883,0.005335,15.295,0.93513,0.78016,0.005335,0.10459,0.25935,0.005335,146.25,2.4958,19.605,0.005335,0.010868,43.533,1.0995,0.003262,0.008782,0.019625,0.78016,2.4757,0.062153,0.36297,4.1025,-0.25199,0.010868,35.468,10.291,0.063961,0.003262,0.56606,NAN,0.78016,0.006647,3.4391,0.013391,0.006647,95.414,51.881,0.073628,4.807,40.709,-0.11871,-0.24183,5.9547,0.051006,0.097173,1.1205,1.1205,3200.1,-0.069374,0.005525,1.0694,0,8.3845,7.0353,37.929,9.6233,0.70497,0
195,0.31399,0.24842,0.74875,4.0141,78.338,0,0.39554,3.0255,2.758,0.75158,0.39555,1.5922,0.14446,0.39554,227.58,1.6038,4.0255,0.39554,0.14342,31.662,NAN,0.39052,0.11385,NAN,0.67627,1.2756,0.14342,264.23,3.4242,-0.027746,0.14342,38.687,9.4346,9.4346,0.41426,2.758,NAN,0.75158,0.15021,1.3086,0.021049,0.1416,88.947,57.285,1.3125,3.051,37.258,0.38764,0.14055,4.0141,0.24842,0.10599,265.23,265.23,1988.3,0.15021,0.41778,0.85701,0,11.528,6.3716,32.876,11.102,973.28,0
196,-0.11769,1.0879,-0.12957,0.8809,-68.252,0,-0.1131,-0.080777,2.4531,-0.087875,-0.11299,-0.10397,-0.03815,-0.1131,-4242.9,-0.086025,0.91922,-0.1131,-0.046106,51.856,NAN,-0.12082,-0.047977,NAN,-0.11769,-0.090245,-1062.2,-3.1077,3.2579,0.41974,-0.04606,154.26,2.3661,2.3661,-0.12093,2.4531,NAN,-0.087875,-0.049298,0.059231,-0.35795,-0.049253,133,81.144,-0.3377,0.56054,49.42,-0.14034,-0.05721,0.8809,1.0879,0.42263,-2.1077,-2.1077,-234.64,-0.049299,1.3393,1.046,0,7.0387,4.4982,161.87,2.255,58.839,0
197,0.17371,0.33871,0.53882,2.9104,150.82,0,0.21482,1.9524,1.0941,0.66129,0.21867,0.76164,0.26771,0.21482,422.1,0.86473,2.9524,0.21482,0.19635,63.048,1.5981,0.21667,0.15877,NAN,0.61133,0.74336,56.222,3.0104,3.8455,0.20652,0.19974,112.99,3.2303,2.6898,0.18299,1.0941,35.702,0.67899,0.16725,0.40283,0.038305,0.19804,235.95,172.9,0.91918,2.2404,75.71,0.1386,0.12668,2.4235,0.28204,0.30957,3.6946,3.7935,3775,0.16725,0.26268,0.80985,0.026765,5.7893,2.111,94.095,3.879,6.1124,0
198,0.55765,0.23742,0.50231,3.1157,85.433,0.20039,0.55765,3.212,2.2622,0.76258,0.55766,2.3488,0.25871,0.55765,148.07,2.4651,4.212,0.55765,0.24651,22.332,NAN,0,0.24651,NAN,0.75982,2.4651,0,1.9299,3.5581,0.10033,0.49303,56.887,6.4163,6.4163,0.017888,2.2622,NAN,0.76258,0.007907,0.081675,0.2868,0,116.23,93.894,4.0291,2.5328,33.163,-0.027594,-0.012198,3.1157,0.23742,0.15585,2.9299,2.9299,1815.7,0.32661,0.73127,0.67423,0,16.344,3.8874,38.307,9.5283,8.6916,0
199,0.68551,0.15889,0.83653,6.3695,90.451,0,0.84668,5.2935,3.2278,0.84111,0.85198,5.4346,0.26821,0.84668,66.99,5.4485,6.2935,0.84668,0.26231,27.018,NAN,0.85197,0.21238,NAN,0.80121,4.4343,160.47,109.02,3.098,-0.004892,0.26232,23.989,15.216,14.918,0.85735,3.2278,NAN,0.84111,0.26561,1.165,0.006081,0.26395,91.688,64.67,2.8691,4.8359,36.79,0.8329,0.25804,6.2452,0.15579,0.065722,109.61,109.61,1048.4,0.26561,0.81501,0.73781,0,13.51,5.644,17.617,20.719,420.64,0
200,0.18003,0.25084,0.60429,3.6406,95.901,0,0.18003,2.9866,1.5886,0.74916,0.21525,0.78667,0.14469,0.18003,398.33,0.91632,3.9866,0.18003,0.11333,51.14,NAN,0.21107,0.11333,NAN,0.20462,0.91632,5.9921,3.6214,3.8405,0.090796,0.11333,60.427,6.0404,5.5107,0.20625,1.5886,NAN,0.74916,0.12984,0.58272,0.032049,0.13287,160.79,109.65,0.80883,2.668,58.771,0.16125,0.1015,3.3214,0.22885,0.16555,4.4896,4.4896,4185,0.12984,0.2403,0.8885,0,7.1372,3.3289,52.581,6.9417,9.52,0
201,0.10216,0.75442,0.062758,1.0837,9.3589,0,0.10216,0.32552,3.381,0.24558,0.11036,0.1363,0.86078,0.10216,94.618,3.8576,1.3255,0.10216,0.030216,4.3979,1.3139,0,0.030216,NAN,0.23551,3.8576,0,0.33436,4.0938,0.18594,0.066262,1127.5,0.32372,0.32162,0.04036,3.381,NAN,0.24558,0.011937,0.28613,0.008955,0,64.54,60.142,2.5078,1.0294,61.28,-2.8081,-0.83056,1.0767,0.74954,3.0891,1.3084,1.3084,778.84,0.92823,0.41599,0.075908,0,82.995,6.0689,80.919,4.5107,18.013,0
202,0.062512,0.35216,0.22388,1.6388,16.316,0.21921,0.082089,1.7361,1.0451,0.6114,0.082089,0.23423,0.055132,0.082089,1114.5,0.32749,2.8396,0.082089,0.039241,23.009,1.1826,0.077354,0.029883,0.28812,0.6114,0.2719,0.38647,0.52597,4.496,0.1456,0.039241,63.91,5.7112,0.21965,0.077354,2.1015,260.28,0.6131,0.036978,0.14378,0.10469,0.036978,91.421,68.412,0.47404,1.2625,24.048,0.044111,0.021087,1.6309,0.35046,0.17509,1.4364,1.4404,7015.5,0.043188,0.10225,0.95681,0.002781,15.863,5.3354,61.15,5.969,4.9146,0
203,0.1245,0.46146,0.29058,2.2938,0.3729,0.3127,0.15343,1.1644,1.1438,0.53734,0.15343,0.68312,0.13974,0.15343,970.76,0.37599,2.167,0.15343,0.12357,84.167,1.1288,0.15281,0.10027,0.3923,0.53734,0.31329,1.4077,0.59937,4.4263,0.36539,0.12357,75.52,4.8332,0.33115,0.15281,1.2491,0.96629,0.7742,0.12308,0.048794,0.087752,0.12308,148.23,64.061,0.43483,1.019,96.268,0.13274,0.10691,1.1164,0.2246,0.2069,1.1083,1.5969,7754,0.1257,0.23169,0.8743,0.4408,4.3366,5.6977,66.027,5.528,2.561,0
